"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","organonitrogen compound metabolic process","GO:1901564","1","0","5762","544","197","15922","APOL1,PLAAT4,IL31RA,IDO1,UBD,PSME2,AIM2,LBH,CD40,WARS1,GBP1,C4A,CD74,P2RX7,SOCS1,LRRK2,SEPTIN4,GCH1,ITK,PSMB9,GSAP,FBXO6,IL15,SERPING1,LAMP3,TBX21,ERAP2,GOLM1,NOD2,CEACAM1,PID1,CCL13,HGF,TNFSF10,ATP13A2,PSME1,IL3RA,LAP3,ABCG2,BANK1,EGR2,PDK4,TNFRSF11A,DEPTOR,LMTK2,HLA-A,CCNE2,IDO2,PADI2,TMEM119,TRIM17,LIMK2,MSRB1,JAK2,CX3CR1,PSMB10,NUB1,AGT,ADAM8,PIM1,IFI27,TESC,RIPK2,PLAAT3,TLR8,DPYS,LONRF1,UBE2L6,GALNT18,IL4I1,GIMAP7,SLC11A1,STAT2,EPHB3,CCL7,GPR183,TAPBP,NRP1,IL27,FAS,ACSL1,PSMB8,CD28,AOC3,CAMK2D,TYMP,VCAM1,SPTBN4,ICAM1,KITLG,STAMBPL1,NECAB2,KLF4,GHRL,MUC1,CCL15,DAPP1,TGM2,VPS9D1,JADE2,CDKN2C,ENPP4,SAMD4A,ART3,FLT3LG,TNFSF18,CD80,SOAT1,TYMS,XYLT1,EPAS1,CDC25A,PML,FAM20A,CSF2RB,CDC6,PKIB,RNF19B,B2M,CCL8,C3,CLSPN,APOBEC3G,MEFV,SCIMP,RASGRF1,ZC3H12A,CTSS,JAK3,PARP10,CYLD,ACOT4,LYVE1,PLB1,DAB2,RAPGEF2,CASP4,PLA1A,ALAS1,STAP1,TK1,PARP12,MTHFD2,DSCC1,CARD16,TRIM69,SLC2A6,CASP7,ESCO2,NPR1,SULT1C2,SCG3,TMTC1,LRP5,TNFAIP8L3,MMP9,CDH5,CTSO,LACTB,ENPP2,RALB,PPA1,FEM1C,FAXDC2,EDN1,C1RL,VEGFC,IFIH1,PGA5,GTPBP1,SDC2,SLAMF1,CNDP2,NCF1,DTX3L,NRK,PKMYT1,MIR503,CDK1,FAM107A,BIRC5,PMAIP1,HBEGF,CISH,MVP,SAT1,SGPL1,DHFR,PCYT1A,GADD45B,BRCA1,DTL,IL22RA2,NUCB1,GSTK1,CCNA2,DGAT2"
"GO:BP","positive regulation of endothelial cell development","GO:1901552","1","0","6","544","1","15922","CDH5"
"GO:BP","regulation of endothelial cell development","GO:1901550","1","0","15","544","1","15922","CDH5"
"GO:BP","positive regulation of hematopoietic progenitor cell differentiation","GO:1901534","1","0","5","544","1","15922","KITLG"
"GO:BP","regulation of hematopoietic progenitor cell differentiation","GO:1901532","1","0","82","544","7","15922","PSME2,PSMB9,PSME1,PSMB10,PSMB8,KITLG,TAL1"
"GO:BP","fatty acid derivative biosynthetic process","GO:1901570","1","0","90","544","4","15922","CD74,LTC4S,ACSL1,EDN1"
"GO:BP","regulation of plasma membrane bounded cell projection assembly","GO:0120032","1","0","143","544","6","15922","P2RX7,NRP1,ATP8B1,CYLD,STAP1,ANLN"
"GO:BP","positive regulation of ERBB signaling pathway","GO:1901186","1","0","30","544","4","15922","AGT,AGR2,MMP9,NCF1"
"GO:BP","regulation of ERBB signaling pathway","GO:1901184","1","0","88","544","6","15922","CEACAM1,AGT,AGR2,MMP9,NCF1,HBEGF"
"GO:BP","positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway","GO:1900740","1","0","26","544","2","15922","E2F1,PMAIP1"
"GO:BP","regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway","GO:1900739","1","0","26","544","2","15922","E2F1,PMAIP1"
"GO:BP","olefin metabolic process","GO:1900673","1","0","3","544","1","15922","CYP1A1"
"GO:BP","positive regulation of purine nucleotide metabolic process","GO:1900544","1","0","32","544","2","15922","P2RX7,PID1"
"GO:BP","negative regulation of purine nucleotide metabolic process","GO:1900543","1","0","13","544","1","15922","PID1"
"GO:BP","regulation of purine nucleotide metabolic process","GO:1900542","1","0","98","544","4","15922","P2RX7,PID1,PDK4,SLC2A6"
"GO:BP","positive regulation of glutamate receptor signaling pathway","GO:1900451","1","0","9","544","1","15922","NECAB2"
"GO:BP","regulation of glutamate receptor signaling pathway","GO:1900449","1","0","55","544","1","15922","NECAB2"
"GO:BP","negative regulation of cellular response to oxidative stress","GO:1900408","1","0","47","544","2","15922","LRRK2,HGF"
"GO:BP","regulation of cellular response to oxidative stress","GO:1900407","1","0","70","544","5","15922","LRRK2,GCH1,HGF,AIFM2,DHFR"
"GO:BP","negative regulation of secondary metabolite biosynthetic process","GO:1900377","1","0","2","544","1","15922","RAPGEF2"
"GO:BP","regulation of secondary metabolite biosynthetic process","GO:1900376","1","0","8","544","1","15922","RAPGEF2"
"GO:BP","positive regulation of purine nucleotide biosynthetic process","GO:1900373","1","0","12","544","1","15922","PID1"
"GO:BP","negative regulation of purine nucleotide biosynthetic process","GO:1900372","1","0","4","544","1","15922","PID1"
"GO:BP","regulation of purine nucleotide biosynthetic process","GO:1900371","1","0","28","544","2","15922","PID1,PDK4"
"GO:BP","regulation of phospholipase C activity","GO:1900274","1","0","42","544","1","15922","ITK"
"GO:BP","negative regulation of long-term synaptic potentiation","GO:1900272","1","0","9","544","1","15922","FAM107A"
"GO:BP","regulation of p38MAPK cascade","GO:1900744","1","0","42","544","4","15922","ZC3H12A,CYLD,NCF1,GADD45B"
"GO:BP","positive regulation of p38MAPK cascade","GO:1900745","1","0","29","544","3","15922","ZC3H12A,NCF1,GADD45B"
"GO:BP","regulation of potassium ion transmembrane transporter activity","GO:1901016","1","0","56","544","2","15922","ATP1B2,ANK2"
"GO:BP","positive regulation of potassium ion transmembrane transporter activity","GO:1901018","1","0","22","544","2","15922","ATP1B2,ANK2"
"GO:BP","neural crest cell migration involved in autonomic nervous system development","GO:1901166","1","0","4","544","1","15922","NRP1"
"GO:BP","insulin catabolic process","GO:1901143","1","0","2","544","1","15922","CEACAM1"
"GO:BP","insulin metabolic process","GO:1901142","1","0","4","544","1","15922","CEACAM1"
"GO:BP","carbohydrate derivative biosynthetic process","GO:1901137","1","0","584","544","18","15922","GK,PID1,PDK4,GALNT18,ACSL1,TYMP,NECAB2,MUC1,VPS9D1,RRM2,SOAT1,TYMS,XYLT1,JAK3,TK1,NPR1,TMTC1,SDC2"
"GO:BP","carbohydrate derivative catabolic process","GO:1901136","1","0","154","544","7","15922","FBXO6,DPYS,TYMP,ENPP4,APOBEC3G,LYVE1,SDC2"
"GO:BP","carbohydrate derivative metabolic process","GO:1901135","1","0","968","544","32","15922","P2RX7,LRRK2,FBXO6,GK,PID1,G6PC,PDK4,DPYS,GALNT18,GIMAP7,ACSL1,TYMP,NECAB2,MUC1,VPS9D1,RRM2,ENPP4,SOAT1,TYMS,XYLT1,APOBEC3G,JAK3,ACOT4,LYVE1,TK1,SLC2A6,NPR1,SULT1C2,TMTC1,GTPBP1,SDC2,DGAT2"
"GO:BP","positive regulation of autophagosome maturation","GO:1901098","1","0","6","544","1","15922","CALCOCO2"
"GO:BP","regulation of autophagosome maturation","GO:1901096","1","0","11","544","1","15922","CALCOCO2"
"GO:BP","negative regulation of ERBB signaling pathway","GO:1901185","1","0","50","544","1","15922","HBEGF"
"GO:BP","negative regulation of relaxation of muscle","GO:1901078","1","0","5","544","1","15922","PDE4B"
"GO:BP","guanosine-containing compound metabolic process","GO:1901068","1","0","19","544","3","15922","LRRK2,GIMAP7,GTPBP1"
"GO:BP","negative regulation of response to reactive oxygen species","GO:1901032","1","0","23","544","2","15922","LRRK2,HGF"
"GO:BP","regulation of response to reactive oxygen species","GO:1901031","1","0","34","544","4","15922","LRRK2,GCH1,HGF,DHFR"
"GO:BP","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","GO:1901030","1","0","34","544","2","15922","E2F1,PMAIP1"
"GO:BP","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","GO:1901028","1","0","43","544","2","15922","E2F1,PMAIP1"
"GO:BP","positive regulation of calcium ion transmembrane transporter activity","GO:1901021","1","0","30","544","2","15922","TRDN,ANK2"
"GO:BP","negative regulation of calcium ion transmembrane transporter activity","GO:1901020","1","0","34","544","2","15922","TRDN,SRI"
"GO:BP","regulation of calcium ion transmembrane transporter activity","GO:1901019","1","0","78","544","5","15922","TRDN,PDE4B,CAMK2D,SRI,ANK2"
"GO:BP","regulation of relaxation of muscle","GO:1901077","1","0","11","544","3","15922","PDE4B,CAMK2D,SRI"
"GO:BP","plasma membrane bounded cell projection assembly","GO:0120031","1","0","486","544","14","15922","P2RX7,S1PR1,SNX10,MTSS1,ABLIM3,NRP1,DNAAF1,ATP8B1,CYLD,IFT122,RAPGEF2,STAP1,CDK1,ANLN"
"GO:BP","positive regulation of biomineralization","GO:0110151","1","0","41","544","2","15922","P2RX7,TMEM119"
"GO:BP","regulation of biomineralization","GO:0110149","1","0","74","544","4","15922","P2RX7,S1PR1,TMEM119,ANKH"
"GO:BP","neuron projection guidance","GO:0097485","1","0","212","544","6","15922","EPHB3,NRP1,SPTBN4,SEMA6B,PLXNA2,RHOBTB3"
"GO:BP","dendrite extension","GO:0097484","1","0","24","544","1","15922","SYT1"
"GO:BP","synaptic vesicle localization","GO:0097479","1","0","43","544","1","15922","LRRK2"
"GO:BP","motor neuron migration","GO:0097475","1","0","4","544","1","15922","NRP1"
"GO:BP","programmed cell death in response to reactive oxygen species","GO:0097468","1","0","11","544","1","15922","HGF"
"GO:BP","supramolecular fiber organization","GO:0097435","1","0","586","544","19","15922","MYOZ2,TRDN,PLEK,LIMK2,MSRB1,JAK2,NRP1,GHRL,B2M,SCIN,KIF18B,XIRP1,CDH5,TMSB10,EDN1,FAM107A,RHOBTB3,MICAL2,S100A10"
"GO:BP","autophagosome maturation","GO:0097352","1","0","36","544","1","15922","CALCOCO2"
"GO:BP","mitochondrial outer membrane permeabilization","GO:0097345","1","0","52","544","3","15922","E2F1,BCL2L11,PMAIP1"
"GO:BP","zymogen inhibition","GO:0097341","1","0","10","544","1","15922","CARD16"
"GO:BP","inhibition of cysteine-type endopeptidase activity","GO:0097340","1","0","10","544","1","15922","CARD16"
"GO:BP","response to antimetabolite","GO:0097329","1","0","12","544","1","15922","DHFR"
"GO:BP","response to antineoplastic agent","GO:0097327","1","0","38","544","3","15922","ZC3H12A,DHFR,BRCA1"
"GO:BP","cellular response to alcohol","GO:0097306","1","0","52","544","3","15922","GNG2,GRAMD1B,BRCA1"
"GO:BP","response to alcohol","GO:0097305","1","0","90","544","4","15922","GRIN3A,GNG2,GRAMD1B,BRCA1"
"GO:BP","programmed necrotic cell death","GO:0097300","1","0","43","544","2","15922","FAS,CYLD"
"GO:BP","activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","GO:0097296","1","0","2","544","1","15922","JAK2"
"GO:BP","complement-dependent cytotoxicity","GO:0097278","1","0","7","544","2","15922","CFH,CR1L"
"GO:BP","sympathetic neuron projection extension","GO:0097490","1","0","4","544","1","15922","NRP1"
"GO:BP","sympathetic neuron projection guidance","GO:0097491","1","0","4","544","1","15922","NRP1"
"GO:BP","mannosylation","GO:0097502","1","0","23","544","1","15922","TMTC1"
"GO:BP","necroptotic signaling pathway","GO:0097527","1","0","6","544","1","15922","FAS"
"GO:BP","detection of external biotic stimulus","GO:0098581","1","0","20","544","4","15922","C4B,HLA-DRB1,NOD2,HLA-B"
"GO:BP","detection of other organism","GO:0098543","1","0","16","544","3","15922","HLA-DRB1,NOD2,HLA-B"
"GO:BP","centriole assembly","GO:0098534","1","0","39","544","1","15922","BRCA1"
"GO:BP","negative regulation of blood vessel diameter","GO:0097756","1","0","46","544","2","15922","AGT,EDN1"
"GO:BP","regulation of blood vessel diameter","GO:0097746","1","0","74","544","3","15922","AGT,NPR1,EDN1"
"GO:BP","urate salt excretion","GO:0097744","1","0","1","544","1","15922","ABCG2"
"GO:BP","extracellular exosome biogenesis","GO:0097734","1","0","20","544","1","15922","ATP13A2"
"GO:BP","calcineurin-mediated signaling","GO:0097720","1","0","43","544","1","15922","MYOZ2"
"GO:BP","omega-hydroxylase P450 pathway","GO:0097267","1","0","9","544","1","15922","CYP1A1"
"GO:BP","ciliary basal body-plasma membrane docking","GO:0097711","1","0","95","544","1","15922","CDK1"
"GO:BP","receptor signaling pathway via STAT","GO:0097696","1","0","151","544","12","15922","IL31RA,CD40,SOCS1,IL15,NMI,STAT1,JAK2,AGT,STAT2,TNFSF18,JAK3,IL22RA2"
"GO:BP","nucleic acid-templated transcription","GO:0097659","1","0","2807","544","95","15922","IRF1,MYOZ2,IL31RA,PSME2,AIM2,LBH,ASCL2,CD40,CD74,CIITA,ETV7,PSMB9,CD38,TBX21,CXCL10,NOD2,PID1,HGF,RHEBL1,NLRC5,PSME1,ACOD1,BATF2,CHRD,EGR2,ATF3,TNFRSF11A,NMI,PADI2,STAT1,CX3CR1,PSMB10,H2AC19,AGT,ADAM8,PIM1,IFI27,TESC,RIPK2,E2F2,ONECUT2,E2F8,OVOL1,BATF3,SLC11A1,STAT2,BHLHE41,PSMB8,E2F1,MYBL2,CAMK2D,CASZ1,KLF4,SSBP3,TOX2,MUC1,ARNTL2,RRM2,TNFSF18,CD80,TYMS,CDC45,TAL1,EPAS1,TRIM22,PML,CDC6,ZNF367,ATP8B1,ZC3H12A,PARP10,CYLD,EBF4,MAF,DAB2,ZNFX1,ATF5,IRF7,CARD16,HELLS,CDT1,LRP5,CDH5,ADORA3,EDN1,NCF1,DTX3L,CDK1,BIRC5,DHFR,SBNO2,BRCA1,TRIM31,MAFF,MICAL2"
"GO:BP","lamellipodium organization","GO:0097581","1","0","64","544","3","15922","S1PR1,ABLIM3,ENPP2"
"GO:BP","sequestering of iron ion","GO:0097577","1","0","6","544","1","15922","SRI"
"GO:BP","calcium ion transmembrane import into cytosol","GO:0097553","1","0","121","544","7","15922","CXCL11,TRDN,CXCL10,CXCL9,CAMK2D,SRI,ANK2"
"GO:BP","chromatin organization involved in negative regulation of transcription","GO:0097549","1","0","135","544","4","15922","H2AC19,CDC45,ZNFX1,HELLS"
"GO:BP","mast cell migration","GO:0097531","1","0","8","544","1","15922","VEGFC"
"GO:BP","granulocyte migration","GO:0097530","1","0","111","544","11","15922","CD74,CXCL11,PDE4B,CXCL10,CCL13,CXCL9,ADAM8,CCL7,CD300H,CCL15,CCL8"
"GO:BP","ferroptosis","GO:0097707","1","0","2","544","1","15922","AIFM2"
"GO:BP","cellular response to virus","GO:0098586","1","0","47","544","4","15922","ZC3H12A,IRF7,IFIH1,DDX60"
"GO:BP","oligodendrocyte apoptotic process","GO:0097252","1","0","3","544","1","15922","TNFRSF21"
"GO:BP","cellular response to toxic substance","GO:0097237","1","0","116","544","8","15922","LRRK2,GCH1,HGF,ABCG2,PIM1,B2M,ZC3H12A,DHFR"
"GO:BP","immunological memory process","GO:0090713","1","0","10","544","1","15922","IL12RB1"
"GO:BP","walking behavior","GO:0090659","1","0","3","544","1","15922","SPTBN4"
"GO:BP","telomeric loop disassembly","GO:0090657","1","0","11","544","1","15922","RECQL4"
"GO:BP","t-circle formation","GO:0090656","1","0","15","544","1","15922","EXO1"
"GO:BP","modulation of age-related behavioral decline","GO:0090647","1","0","9","544","1","15922","B2M"
"GO:BP","microglial cell mediated cytotoxicity","GO:0090634","1","0","3","544","1","15922","STAP1"
"GO:BP","activation of GTPase activity","GO:0090630","1","0","86","544","2","15922","RASGRF1,USP6NL"
"GO:BP","sensory organ morphogenesis","GO:0090596","1","0","101","544","2","15922","IFT122,LRP5"
"GO:BP","regulation of membrane permeability","GO:0090559","1","0","79","544","3","15922","E2F1,BCL2L11,PMAIP1"
"GO:BP","establishment of endothelial intestinal barrier","GO:0090557","1","0","6","544","1","15922","RAPGEF2"
"GO:BP","glomerular visceral epithelial cell migration","GO:0090521","1","0","3","544","1","15922","ANLN"
"GO:BP","sphingolipid mediated signaling pathway","GO:0090520","1","0","3","544","1","15922","S1PR1"
"GO:BP","epiboly involved in wound healing","GO:0090505","1","0","29","544","1","15922","CEACAM1"
"GO:BP","epiboly","GO:0090504","1","0","30","544","1","15922","CEACAM1"
"GO:BP","RNA phosphodiester bond hydrolysis, exonucleolytic","GO:0090503","1","0","13","544","1","15922","XRN1"
"GO:BP","RNA phosphodiester bond hydrolysis, endonucleolytic","GO:0090502","1","0","22","544","1","15922","ZC3H12A"
"GO:BP","RNA phosphodiester bond hydrolysis","GO:0090501","1","0","58","544","2","15922","XRN1,ZC3H12A"
"GO:BP","immunological memory formation process","GO:0090715","1","0","7","544","1","15922","IL12RB1"
"GO:BP","DNA repair complex assembly","GO:0090735","1","0","3","544","1","15922","DMC1"
"GO:BP","telomere maintenance via telomere trimming","GO:0090737","1","0","15","544","1","15922","EXO1"
"GO:BP","regulation of plasma lipoprotein particle levels","GO:0097006","1","0","97","544","3","15922","AGT,SOAT1,DGAT2"
"GO:BP","activation of cysteine-type endopeptidase activity","GO:0097202","1","0","14","544","1","15922","RIPK2"
"GO:BP","execution phase of apoptosis","GO:0097194","1","0","78","544","3","15922","TOP2A,ZC3H12A,CASP7"
"GO:BP","intrinsic apoptotic signaling pathway","GO:0097193","1","0","232","544","14","15922","CD74,LRRK2,SEPTIN4,BCL2A1,E2F1,BCL2L11,MUC1,PML,CYLD,CASP4,TMEM109,MMP9,PMAIP1,BRCA1"
"GO:BP","extrinsic apoptotic signaling pathway in absence of ligand","GO:0097192","1","0","46","544","1","15922","BCL2A1"
"GO:BP","extrinsic apoptotic signaling pathway","GO:0097191","1","0","165","544","13","15922","TNFSF10,ATF3,DEPTOR,JAK2,AGT,BCL2A1,IFI27,FAS,ICAM1,PML,CYLD,PMAIP1,BRCA1"
"GO:BP","apoptotic signaling pathway","GO:0097190","1","0","466","544","28","15922","CD74,P2RX7,LRRK2,SEPTIN4,CD38,HGF,TNFSF10,ATF3,DEPTOR,JAK2,CX3CR1,AGT,BCL2A1,IFI27,FAS,E2F1,ICAM1,BCL2L11,MUC1,PML,CYLD,P2RX4,CASP4,TMEM109,MMP9,PMAIP1,SGPL1,BRCA1"
"GO:BP","amelogenesis","GO:0097186","1","0","13","544","1","15922","FAM20A"
"GO:BP","ruffle assembly","GO:0097178","1","0","28","544","1","15922","STAP1"
"GO:BP","amyloid-beta clearance","GO:0097242","1","0","36","544","1","15922","C3"
"GO:BP","ammonium ion metabolic process","GO:0097164","1","0","171","544","7","15922","PLAAT4,GCH1,PLAAT3,PLB1,ENPP2,SAT1,PCYT1A"
"GO:BP","blood vessel endothelial cell fate specification","GO:0097101","1","0","3","544","1","15922","NRP1"
"GO:BP","cellular response to thyroid hormone stimulus","GO:0097067","1","0","10","544","1","15922","CTSS"
"GO:BP","response to thyroid hormone","GO:0097066","1","0","12","544","1","15922","CTSS"
"GO:BP","dendritic spine organization","GO:0097061","1","0","61","544","2","15922","LRRK2,EPHB3"
"GO:BP","dendritic cell apoptotic process","GO:0097048","1","0","10","544","1","15922","RAPGEF2"
"GO:BP","heme export","GO:0097037","1","0","2","544","1","15922","FLVCR2"
"GO:BP","regulation of membrane lipid distribution","GO:0097035","1","0","47","544","3","15922","P2RX7,ATP8B1,ABCB1"
"GO:BP","dendritic cell differentiation","GO:0097028","1","0","29","544","4","15922","UBD,HLA-B,BATF2,BATF3"
"GO:BP","endothelial tip cell fate specification","GO:0097102","1","0","2","544","1","15922","NRP1"
"GO:BP","cellular response to molecule of fungal origin","GO:0071226","1","0","3","544","1","15922","SCIMP"
"GO:BP","cation transmembrane transport","GO:0098655","1","0","620","544","25","15922","ATP1B2,P2RX7,CXCL11,TRDN,PDE4B,CXCL10,CXCL9,KCNJ10,STEAP4,TESC,SLC12A3,SLC11A1,KCNJ2,MCOLN2,CAMK2D,VPS9D1,KCNJ15,SRI,CTSS,P2RX4,MMP9,SCN4B,SLC25A28,ASIC1,ANK2"
"GO:BP","import into cell","GO:0098657","1","0","638","544","21","15922","ATP1B2,APOL1,LRRK2,CEACAM1,CLEC9A,KCNJ10,COLEC12,SLC12A3,SYT1,ACSL1,KCNJ2,NECAB2,SCARF1,KCNJ15,B2M,C3,DAB2,STAP1,RAB20,IGF2R,RHOBTB3"
"GO:BP","signal release from synapse","GO:0099643","1","0","108","544","6","15922","LRRK2,STX11,SYT1,PRRT2,MCTP2,SYT6"
"GO:BP","ventricular cardiac muscle cell membrane repolarization","GO:0099625","1","0","27","544","2","15922","SCN4B,ANK2"
"GO:BP","regulation of cardiac muscle cell membrane repolarization","GO:0099623","1","0","28","544","2","15922","SCN4B,ANK2"
"GO:BP","cardiac muscle cell membrane repolarization","GO:0099622","1","0","38","544","3","15922","KCNJ2,SCN4B,ANK2"
"GO:BP","inorganic ion import across plasma membrane","GO:0099587","1","0","81","544","5","15922","ATP1B2,KCNJ10,SLC12A3,KCNJ2,KCNJ15"
"GO:BP","chemical synaptic transmission, postsynaptic","GO:0099565","1","0","51","544","2","15922","LRRK2,INSYN2A"
"GO:BP","synaptic membrane adhesion","GO:0099560","1","0","14","544","1","15922","MDGA1"
"GO:BP","trans-synaptic signaling","GO:0099537","1","0","491","544","15","15922","LRRK2,STX11,INSYN2A,GRIN3A,CX3CR1,SYT1,GRM8,GABRA3,PRRT2,RASGRF1,RAPGEF2,MCTP2,SYT6,FAM107A,HRH2"
"GO:BP","synaptic signaling","GO:0099536","1","0","508","544","15","15922","LRRK2,STX11,INSYN2A,GRIN3A,CX3CR1,SYT1,GRM8,GABRA3,PRRT2,RASGRF1,RAPGEF2,MCTP2,SYT6,FAM107A,HRH2"
"GO:BP","synaptic vesicle cycle","GO:0099504","1","0","109","544","6","15922","LRRK2,STX11,SYT1,PRRT2,SYT6,SLC18A1"
"GO:BP","vesicle fusion to plasma membrane","GO:0099500","1","0","13","544","2","15922","STX11,PRRT2"
"GO:BP","regulation of synaptic membrane adhesion","GO:0099179","1","0","2","544","1","15922","MDGA1"
"GO:BP","regulation of trans-synaptic signaling","GO:0099177","1","0","245","544","10","15922","LRRK2,GRIN3A,CX3CR1,SYT1,GRM8,PRRT2,RASGRF1,RAPGEF2,MCTP2,FAM107A"
"GO:BP","regulation of postsynapse organization","GO:0099175","1","0","51","544","1","15922","LRRK2"
"GO:BP","regulation of presynapse organization","GO:0099174","1","0","20","544","1","15922","MDGA1"
"GO:BP","postsynapse organization","GO:0099173","1","0","89","544","2","15922","LRRK2,EPHB3"
"GO:BP","presynapse organization","GO:0099172","1","0","33","544","1","15922","MDGA1"
"GO:BP","regulation of skeletal muscle contraction by action potential","GO:0100001","1","0","2","544","1","15922","KCNJ2"
"GO:BP","vascular endothelial cell proliferation","GO:0101023","1","0","45","544","1","15922","MIR503"
"GO:BP","cellular response to environmental stimulus","GO:0104004","1","0","241","544","9","15922","IRF1,CD40,TLR8,PKD1L3,FAS,CDC25A,CARD16,TMEM109,ASIC1"
"GO:BP","regulation of vesicle docking","GO:0106020","1","0","1","544","1","15922","RALB"
"GO:BP","biomineralization","GO:0110148","1","0","103","544","5","15922","P2RX7,S1PR1,TMEM119,FAM20A,ANKH"
"GO:BP","Norrin signaling pathway","GO:0110135","1","0","3","544","1","15922","LRP5"
"GO:BP","negative regulation of animal organ morphogenesis","GO:0110111","1","0","20","544","2","15922","CEACAM1,STAT1"
"GO:BP","positive regulation of animal organ morphogenesis","GO:0110110","1","0","53","544","2","15922","AGT,PIM1"
"GO:BP","negative regulation of hippocampal neuron apoptotic process","GO:0110091","1","0","2","544","1","15922","CX3CR1"
"GO:BP","regulation of hippocampal neuron apoptotic process","GO:0110089","1","0","4","544","1","15922","CX3CR1"
"GO:BP","hippocampal neuron apoptotic process","GO:0110088","1","0","4","544","1","15922","CX3CR1"
"GO:BP","negative regulation of ferroptosis","GO:0110076","1","0","2","544","1","15922","AIFM2"
"GO:BP","microtubule-based protein transport","GO:0099118","1","0","60","544","1","15922","IFT122"
"GO:BP","regulation of ferroptosis","GO:0110075","1","0","2","544","1","15922","AIFM2"
"GO:BP","positive regulation of G2/MI transition of meiotic cell cycle","GO:0110032","1","0","3","544","1","15922","CDC25A"
"GO:BP","regulation of G2/MI transition of meiotic cell cycle","GO:0110030","1","0","3","544","1","15922","CDC25A"
"GO:BP","regulation of actomyosin structure organization","GO:0110020","1","0","85","544","3","15922","NRP1,EDN1,S100A10"
"GO:BP","cold-induced thermogenesis","GO:0106106","1","0","144","544","5","15922","IL15,JAK2,ACSL1,GHRL,EPAS1"
"GO:BP","negative regulation of calcineurin-mediated signaling","GO:0106057","1","0","15","544","1","15922","MYOZ2"
"GO:BP","regulation of calcineurin-mediated signaling","GO:0106056","1","0","32","544","1","15922","MYOZ2"
"GO:BP","neuron projection fasciculation","GO:0106030","1","0","12","544","1","15922","EPHB3"
"GO:BP","neuron projection organization","GO:0106027","1","0","69","544","2","15922","LRRK2,EPHB3"
